Taxpayer_ID1,Taxpayer_ID,Year,Tax due,Sector,Sector_Code,Revenues,Other_revenues,Expenses,Net_accounting_profit,Donations_NGO,Donations_Others,Other_additions,Total_additions_to_GP,Total_taxable_profit,Tax_depreciation,Other_deductions,Net_taxable_profit,Donations_allowed,Carried_forward_losses,Tax_base,Exemptions,Investment_incentive,Net_tax_base,Exchange_rate,Net_tax_base_Egyp_Pounds,Donations_Govt,Loss_lag8,Loss_lag7,Loss_lag6,Loss_lag5,Loss_lag4,Loss_lag3,Loss_lag2,Loss_lag1,Op_WDV_Bld,Add_Bld,Excl_Bld,Clg_WDV_Bld,Dep_Bld,Op_WDV_Intang,Add_Intang,Excl_Intang,Clg_WDV_Intang,Dep_Intang,Op_WDV_Mach,Add_Mach,Excl_Mach,Clg_WDV_Mach,Dep_Mach,Op_WDV_Others,Add_Others,Excl_Others,Clg_WDV_Others,Dep_Others,Op_WDV_Comp,Add_Comp,Excl_Comp,Clg_WDV_Comp,Dep_Comp
2000002722.00,2000002722.00,2020,2955206,Banks,1,2778354000,219646000,2308831000,689169000,2400000,314000,1562535000,1565249000,2254418000,18214750,2115563000,120640250,2400000,0,118240250,105106000,0,13134250,1,13134250,0,0,0,0,0,0,0,0,0,2401403312,121875574,0,2523278886,19975094,0,0,0,0,0,0,0,0,0,0,288623967,119099653,5448049,402275571,15425013,180359380,140189921,0,320549301,14520767
2000002727.00,2000002727.00,2020,49291926,Banks,1,367445000,0,352404000,15041000,0,0,184743770,184743770,199784770,15603338,170135815,14045618,0,0,14045618,65067,0,13980551,15.67,219075226,0,0,0,0,0,0,0,0,0,399958182,58644205,0,458602387,3105900,0,0,0,0,179000,0,0,0,0,0,46275037,29201000,814000,74662037,3279695,14520767,19835000,0,34355767,1321807
2000002729.00,2000002729.00,2020,233444417,Banks,1,7893518870,350018788,6995803276,1247734382,7000000,13508709,2878781916,2899290625,4147025007,76070427,2809781773,1261172807,7000000,0,1254172807,216642063,0,1037530744,1,1037530744,0,0,0,0,0,0,0,0,0,62118000,15616896,0,77734896,30302272,4078897,1605498,0,5684395,0,0,0,0,0,0,9839084,30743509,14593,40568000,71655148.75,1321806,2012016,61,3333761,100625646.5
2000002730.00,2000002730.00,2020,104170047,Banks,1,4840899000,70840000,4310075000,601664000,4130250,0,2145066413,2149196663,2750860663,90704989,1997100313,663055361,4130250,0,658925111,195947123,0,462977988,1,462977988,10000000,0,0,0,0,0,0,0,0,594619210,1201366811,23452769,1772533252,28446080,0,0,0,0,0,0,0,0,0,0,216217621,85003758,14600784,286620595,72072540,117930892,83320401,0,201251293,117930892
2000002733.00,2000002733.00,2020,217934796,Banks,1,936764532,7124693,875496876,68392349,731557,0,373297457,374029014,442421363,10524243,330438567,101458553,731557,0,100726996,38914674,0,61812322,15.67,968599093,4436416,0,0,0,0,0,0,0,0,115611893,0,869000,114742893,5730000,0,0,0,0,0,0,0,0,0,0,110895609,58729866,1813917,167811558,41952889.5,63017243,51867855,0,114885098,57442549
2000002741.00,2000002741.00,2020,152753306,Banks,1,4454075460,0,3652391497,801683963,16500000,0,1199668570,1216168570,2017852533,87176741,1227985360,702690433,16500000,0,686190433,7286850,0,678903583,1,678903583,0,0,0,0,0,0,0,0,0,714421389,13677030,572181,727526238,36318474,0,0,0,0,0,0,0,0,0,0,89674053,36772416,609607,125836862,31459215.5,29560405,45770639,42644,75288400,37644200
2000002743.00,2000002743.00,2020,274837923,Banks,1,6813116000,215159000,5886796000,1141479000,781125,3851391,2266463956,2271096472,3412575472,104445013,2074920802,1233209658,781125,0,1232428533,10926652,0,1221501881,1,1221501881,20000000,0,0,0,0,0,0,0,0,518536941,32287387,6325,550818003,27050705,0,0,0,0,0,0,0,0,0,0,27546448,33542345,0,61088793,15272198.25,16097259,51397789,0,67495048,33747524
2000002746.00,2000002746.00,2020,643720487,Banks,1,22402796635,185760840,19433242813,3155314662,62937100,950000,8304622944,8368510044,11523824705,384920016,8001565669,3137339020,62937100,0,3074401920,213421979,0,2860979941,1,2860979941,161068650,0,0,0,0,0,0,0,0,476705669,0,0,476705669,22834695,0,0,0,0,0,0,0,0,0,0,77312445,158926116,7796000,228442561,57110640.25,53111055,264796884,0,317907939,158953969.5
2000002747.00,2000002747.00,2020,2548791,Banks,1,117545911,4037396,97352335,24230972,117400,0,39313720,39431120,63662092,960144,47632146,15069802,117400,0,14952402,3624444,0,11327958,1,11327958,0,0,0,0,0,0,0,0,0,184497450,0,36530248,147967202,7398360,86502470,1106000,0,87608470,2991273,0,0,0,0,0,184327885,2035000,0,186362885,46590721.25,12215190,4108000,0,16323190,8161595
2000003724.00,2000003724.00,2020,222721043,Banks,1,9506444000,291645000,7739833000,2058256000,0,0,5167295000,5167295000,7225551000,93081498,5823794200,1308675302,0,0,1308675302,318804000,0,989871302,1,989871302,0,0,0,0,0,0,0,0,0,335866641,72652676,5672695,402846622,17786307,175636598,30040077,0,205676675,19995898,0,0,0,0,0,59647395,22862105,1941808,80567692,20141923,13018814,35223907,4099,48238622,24119311
20000006401.00,20000006401.00,2020,0,Oil & Gas,2,15101430,0,0,15101430,0,0,0,0,15101430,0,40396502,-25295072,0,0,-25295072,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000006402.00,20000006402.00,2020,0,Oil & Gas,2,7162413,0,0,7162413,0,0,0,0,7162413,0,8485512,-1323099,0,0,-1323099,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000006403.00,20000006403.00,2020,0,Oil & Gas,2,6081240,0,0,6081240,0,0,0,0,6081240,0,22534500,-16453260,0,0,-16453260,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000010801.00,20000010801.00,2020,1097210485,Oil & Gas,2,277613397,0,0,277613397,0,0,0,0,277613397,0,174920606,102692791,0,0,102692791,0,0,172738084,15.6643,2705821171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000010802.00,20000010802.00,2020,297533247,Oil & Gas,2,80256559,0,0,80256559,0,0,0,0,80256559,0,52409104,27847455,0,0,27847455,0,0,46841808,15.6643,733744137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000010803.00,20000010803.00,2020,1243868484,Oil & Gas,2,402769076,0,0,402769076,0,0,0,0,402769076,0,286349913,116419163,0,0,116419163,0,0,195827019,15.6643,3067493179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000011261.00,20000011261.00,2020,0,Oil & Gas,2,88335201,0,0,88335201,0,0,0,0,88335201,0,63272247,25062954,0,26948940,-1885986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000011262.00,20000011262.00,2020,117250993,Oil & Gas,2,38860599,0,0,38860599,0,0,0,0,38860599,0,27886559,10974040,0,0,10974040,0,0,18459277,15.6643,289151648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000011263.00,20000011263.00,2020,315419087,Oil & Gas,2,87483181,0,0,87483181,0,0,0,0,87483181,0,57961711,29521470,0,0,29521470,0,0,49657645,15.6643,777852250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000011264.00,20000011264.00,2020,56213868,Oil & Gas,2,53740820,0,0,53740820,0,0,0,0,53740820,0,48479515,5261305,0,0,5261305,0,0,8849966,15.6643,138628528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000011265.00,20000011265.00,2020,51455914,Oil & Gas,2,20080167,0,0,20080167,0,0,0,0,20080167,0,15264180,4815987,0,0,4815987,0,0,8100903,15.6643,126894979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000011266.00,20000011266.00,2020,0,Oil & Gas,2,55229243,0,0,55229243,0,0,0,0,55229243,0,68972285,-13743042,0,0,-13743042,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000011267.00,20000011267.00,2020,0,Oil & Gas,2,883804,0,0,883804,0,0,0,0,883804,0,3931747,-3047943,0,8066737,-11114680,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000011268.00,20000011268.00,2020,0,Oil & Gas,2,71637514,0,0,71637514,0,0,0,0,71637514,0,74959579,-3322065,0,0,-3322065,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000011269.00,20000011269.00,2020,0,Oil & Gas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000011481.00,20000011481.00,2020,0,Oil & Gas,2,57446592,0,0,57446592,0,0,0,0,57446592,0,85252684,-27806092,0,11568706,-39374798,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000012051.00,20000012051.00,2020,102538216,Oil & Gas,2,20481857,0,0,20481857,0,0,0,0,20481857,0,10884851,9597006,0,0,9597006,0,0,16142987,15.6643,252868597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000012052.00,20000012052.00,2020,8159791,Oil & Gas,2,4050152,0,0,4050152,0,0,0,0,4050152,0,3286441,763711,0,0,763711,0,0,1284627,15.6643,20122789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000012053.00,20000012053.00,2020,3103165113,Oil & Gas,2,916961360,0,0,916961360,0,0,0,0,916961360,0,626522387,290438973,0,0,290438973,0,0,488543268,15.6643,7652688318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000012054.00,20000012054.00,2020,68276723,Oil & Gas,2,31475965,0,0,31475965,0,0,0,0,31475965,0,25085644,6390321,0,0,6390321,0,0,10749068,15.6643,168376628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000012055.00,20000012055.00,2020,328618890,Oil & Gas,2,58247076,0,0,58247076,0,0,0,0,58247076,0,27490178,30756898,0,0,30756898,0,0,51735741,15.6643,810404167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000012056.00,20000012056.00,2020,160370140,Oil & Gas,2,184142614,0,0,184142614,0,0,0,0,184142614,0,169132862,15009752,0,0,15009752,0,0,25247690,15.6643,395487398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000012057.00,20000012057.00,2020,6949473,Oil & Gas,2,22258438,0,0,22258438,0,0,0,0,22258438,0,21608006,650432,0,0,650432,0,0,1094082,15.6643,17138035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000012058.00,20000012058.00,2020,51455914,Oil & Gas,2,20080167,0,0,20080167,0,0,0,0,20080167,0,15264180,4815987,0,0,4815987,0,0,8100903,15.6643,126894979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000012059.00,20000012059.00,2020,56213868,Oil & Gas,2,53740820,0,0,53740820,0,0,0,0,53740820,0,48479515,5261305,0,0,5261305,0,0,8849966,15.6643,138628528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000012101.00,20000012101.00,2020,0,Oil & Gas,2,1778352,0,0,1778352,0,0,0,0,1778352,0,5948534,-4170182,0,0,-4170182,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000012102.00,20000012102.00,2020,0,Oil & Gas,2,1778352,0,0,1778352,0,0,0,0,1778352,0,5948534,-4170182,0,0,-4170182,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000012191.00,20000012191.00,2020,17863937,Oil & Gas,2,28624047,0,0,28624047,0,0,0,0,28624047,0,26952082,1671965,0,0,1671965,0,0,2812389,15.6643,44054098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000012331.00,20000012331.00,2020,0,Oil & Gas,2,6280685,0,0,6280685,0,0,0,0,6280685,0,6802044,-521359,0,26068500,-26589859,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000013451.00,20000013451.00,2020,0,Oil & Gas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000013591.00,20000013591.00,2020,0,Oil & Gas,2,63671044,0,0,63671044,0,0,0,0,63671044,0,44497740,19173304,0,19366666,-193362,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000013601.00,20000013601.00,2020,0,Oil & Gas,2,63671044,0,0,63671044,0,0,0,0,63671044,0,44497740,19173304,0,19366666,-193362,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000013611.00,20000013611.00,2020,0,Oil & Gas,2,63671044,0,0,63671044,0,0,0,0,63671044,0,44497740,19173304,0,19366666,-193362,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000013751.00,20000013751.00,2020,0,Oil & Gas,2,29144484,0,0,29144484,0,0,0,0,29144484,0,30854420,-1709936,0,0,-1709936,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000013752.00,20000013752.00,2020,692409092,Oil & Gas,2,77918730,0,0,77918730,0,0,0,0,77918730,0,13113095,64805635,0,0,64805635,0,0,109008638,15.6643,1707544001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000013753.00,20000013753.00,2020,102538216,Oil & Gas,2,20481857,0,0,20481857,0,0,0,0,20481857,0,10884851,9597006,0,0,9597006,0,0,16142987,15.6643,252868597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000013754.00,20000013754.00,2020,140361268,Oil & Gas,2,81245190,0,0,81245190,0,0,0,0,81245190,0,68108157,13137033,0,0,13137033,0,0,22097616,15.6643,346143694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014381.00,20000014381.00,2020,375607530,Oil & Gas,2,123042091,0,0,123042091,0,0,0,0,123042091,0,87887318,35154773,0,0,35154773,0,0,59133344,15.6643,926282440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014382.00,20000014382.00,2020,0,Oil & Gas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014383.00,20000014383.00,2020,0,Oil & Gas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014384.00,20000014384.00,2020,0,Oil & Gas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014385.00,20000014385.00,2020,0,Oil & Gas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014386.00,20000014386.00,2020,0,Oil & Gas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014721.00,20000014721.00,2020,0,Oil & Gas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014741.00,20000014741.00,2020,0,Oil & Gas,2,2866363,0,0,2866363,0,0,0,0,2866363,0,6350740,-3484377,0,16600852,-20085229,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014742.00,20000014742.00,2020,0,Oil & Gas,2,18363933,0,0,18363933,0,0,0,0,18363933,0,26217564,-7853631,0,0,-7853631,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014743.00,20000014743.00,2020,31120238,Oil & Gas,2,9394000,0,0,9394000,0,0,0,0,9394000,0,6481319,2912681,0,0,2912681,0,0,4899379,15.6643,76745347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014744.00,20000014744.00,2020,140361268,Oil & Gas,2,81245190,0,0,81245190,0,0,0,0,81245190,0,68108157,13137033,0,0,13137033,0,0,22097616,15.6643,346143694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014891.00,20000014891.00,2020,44262666,Oil & Gas,2,23598518,0,0,23598518,0,0,0,0,23598518,0,19455779,4142739,0,0,4142739,0,0,6968442,15.6643,109155772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014892.00,20000014892.00,2020,0,Oil & Gas,2,40834714,0,0,40834714,0,0,0,0,40834714,0,52410104,-11575390,0,0,-11575390,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014893.00,20000014893.00,2020,0,Oil & Gas,2,6280685,0,0,6280685,0,0,0,0,6280685,0,6802044,-521359,0,26068500,-26589859,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014894.00,20000014894.00,2020,31120238,Oil & Gas,2,9394000,0,0,9394000,0,0,0,0,9394000,0,6481319,2912681,0,0,2912681,0,0,4899379,15.6643,76745347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014895.00,20000014895.00,2020,0,Oil & Gas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000014896.00,20000014896.00,2020,0,Oil & Gas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000015521.00,20000015521.00,2020,115631549,Oil & Gas,2,41503265,0,0,41503265,0,0,0,0,41503265,0,30680796,10822469,0,0,10822469,0,0,18204321,15.6643,285157950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000015522.00,20000015522.00,2020,0,Oil & Gas,2,344333,0,0,344333,0,0,0,0,344333,0,341923,2410,0,557493,-555083,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000015523.00,20000015523.00,2020,0,Oil & Gas,2,420406,0,0,420406,0,0,0,0,420406,0,3635324,-3214918,0,3732948,-6947866,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000015524.00,20000015524.00,2020,0,Oil & Gas,2,964676,0,0,964676,0,0,0,0,964676,0,1468047,-503371,0,0,-503371,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000015525.00,20000015525.00,2020,0,Oil & Gas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000015991.00,20000015991.00,2020,1243868484,Oil & Gas,2,402769076,0,0,402769076,0,0,0,0,402769076,0,286349913,116419163,0,0,116419163,0,0,195827019,15.6643,3067493179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000015992.00,20000015992.00,2020,1097210485,Oil & Gas,2,277613397,0,0,277613397,0,0,0,0,277613397,0,174920606,102692791,0,0,102692791,0,0,172738084,15.6643,2705821171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000015993.00,20000015993.00,2020,0,Oil & Gas,2,18363933,0,0,18363933,0,0,0,0,18363933,0,26217564,-7853631,0,0,-7853631,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000015994.00,20000015994.00,2020,31473539,Oil & Gas,2,188981253,0,0,188981253,0,0,0,0,188981253,0,186035505,2945748,0,0,2945748,0,0,4955001,15.6643,77616620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000015995.00,20000015995.00,2020,0,Oil & Gas,2,502157142,0,0,502157142,0,0,0,0,502157142,0,565404496,-63247354,0,0,-63247354,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000015996.00,20000015996.00,2020,0,Oil & Gas,2,17734829,0,0,17734829,0,0,0,0,17734829,0,28607873,-10873044,0,0,-10873044,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000015997.00,20000015997.00,2020,221673093,Oil & Gas,2,48447922,0,0,48447922,0,0,0,0,48447922,0,27700555,20747367,0,0,20747367,0,0,34898851,15.6643,546666074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000015998.00,20000015998.00,2020,297533247,Oil & Gas,2,80256559,0,0,80256559,0,0,0,0,80256559,0,52409104,27847455,0,0,27847455,0,0,46841808,15.6643,733744137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000015999.00,20000015999.00,2020,31120238,Oil & Gas,2,9394000,0,0,9394000,0,0,0,0,9394000,0,6481319,2912681,0,0,2912681,0,0,4899379,15.6643,76745347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000017091.00,20000017091.00,2020,0,Oil & Gas,2,40834714,0,0,40834714,0,0,0,0,40834714,0,52410104,-11575390,0,0,-11575390,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000017251.00,20000017251.00,2020,0,Oil & Gas,2,24828999,0,0,24828999,0,0,0,0,24828999,0,23116633,1712366,0,5637047,-3924681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000017371.00,20000017371.00,2020,0,Oil & Gas,2,143457,0,0,143457,0,0,0,0,143457,0,744915,-601458,0,1222803,-1824261,0,0,0,15.6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000017821.00,20000017821.00,2020,0,Oil & Gas,2,20778949,0,0,20778949,0,0,-94603,-94603,20684346,0,27309877,-6625531,0,26682086,-33307617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000019181.00,20000019181.00,2020,0,Oil & Gas,2,3164430,0,0,3164430,0,0,0,0,3164430,0,9191529,-6027099,0,18517986,-24545085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000019182.00,20000019182.00,2020,407291733,Oil & Gas,2,95688783,0,0,95688783,0,0,0,0,95688783,0,57568545,38120238,0,0,38120238,0,0,64121511,15.6643,1004418577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
